block,PCR,plate_ID,vial_ID,temp,emerged,sex,fly_no.,date_pupated,date_emerged,pupation,survived_to_mating,date_mated,M_male_survived_mating,M_female_survived_mating,M_female_survived_laying,M_larval,M_adults,F_female_survived_mating,F_male_survived_mating,F_female_survived_laying1,F_egg1,F_larval1,F_adults1,F_female_survived_laying2,F_egg2,F_larval2,F_adults2,F_female_survived_laying3,F_egg3,F_larval3,F_adults3
1,2,2,1,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,1,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,1,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,1,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,1,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,1,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,1,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,1,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,1,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,1,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,1,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,1,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,2,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,2,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,2,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,2,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,2,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,2,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,2,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,2,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,2,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,2,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,2,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,2,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,2,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,2,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,2,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,2,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,2,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,3,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,3,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,3,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,3,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,3,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,3,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,3,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,3,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,3,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,3,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,3,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,3,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,4,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,4,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,4,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,4,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,4,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,4,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,4,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,4,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,4,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,4,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,4,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,4,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,4,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,4,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,4,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,4,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,4,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,4,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,5,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,5,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,5,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,5,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,5,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,5,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,5,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,5,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,5,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,5,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,5,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,5,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,6,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,6,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,6,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,6,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,6,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,6,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,6,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,6,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,6,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,6,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,6,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,6,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,6,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,6,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,6,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,6,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,6,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,6,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,7,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,7,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,7,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,7,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,7,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,7,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,7,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,7,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,7,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,7,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,7,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,7,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,7,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,7,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,7,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,7,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,8,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,8,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,8,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,8,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,8,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,8,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,8,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,8,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,8,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,8,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,8,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,8,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,8,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,8,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,8,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,8,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,8,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,8,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,9,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,9,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,9,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,9,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,9,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,9,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,9,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,9,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,9,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,9,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,9,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,9,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,9,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,9,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,9,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,9,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,9,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,9,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,10,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,10,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,10,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,10,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,10,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,10,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,10,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,10,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,10,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,10,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,10,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,10,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,10,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,10,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,11,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,11,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,11,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,11,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,11,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,11,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,11,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,11,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,11,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,11,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,11,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,11,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,11,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,11,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,11,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,12,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,12,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,12,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,12,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,12,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,12,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,12,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,12,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,12,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,12,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,12,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,12,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,12,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,12,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,2,2,12,35,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,28,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,2,28,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,6,29.9,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,7,29.9,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,7,29.9,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,7,29.9,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,11,32.6,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,11,32.6,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,11,32.6,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,11,32.6,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,12,32.6,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,12,32.6,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,12,32.6,0,,,23/01/2018,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,6,29.9,1,1,,23/01/2018,27/01/2018,4,0,,,,,,,,,,,,,,,,,,,,
1,1,1,2,28,1,1,,23/01/2018,27/01/2018,4,1,,,,,,,,,,,,,,,,,,,,
1,1,1,2,28,1,1,,23/01/2018,27/01/2018,4,1,,,,,,,,,,,,,,,,,,,,
1,1,1,2,28,1,1,,23/01/2018,27/01/2018,4,1,,,,,,,,,,,,,,,,,,,,
1,1,1,2,28,1,1,,23/01/2018,27/01/2018,4,1,,,,,,,,,,,,,,,,,,,,
1,1,1,2,28,1,1,,23/01/2018,27/01/2018,4,1,,,,,,,,,,,,,,,,,,,,
1,1,1,2,28,1,1,,23/01/2018,27/01/2018,4,1,,,,,,,,,,,,,,,,,,,,
1,1,1,2,28,1,1,,23/01/2018,27/01/2018,4,1,,,,,,,,,,,,,,,,,,,,
1,1,1,2,28,1,1,,23/01/2018,27/01/2018,4,1,,,,,,,,,,,,,,,,,,,,
1,1,1,2,28,1,1,,23/01/2018,27/01/2018,4,1,,,,,,,,,,,,,,,,,,,,
1,1,1,7,29.9,1,1,1,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,27,,,,,,,,,,,,,,
1,1,1,7,29.9,1,1,2,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,16,,,,,,,,,,,,,,
1,1,1,7,29.9,1,1,3,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,17,,,,,,,,,,,,,,
1,1,1,7,29.9,1,1,4,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,0,0,,,,,,,,,,,,,,
1,1,1,7,29.9,1,1,5,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,43,,,,,,,,,,,,,,
1,1,1,12,32.6,1,1,6,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,1,1,17,,,,,,,,,,,,,,
1,1,1,12,32.6,1,1,7,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,0,0,,,,,,,,,,,,,,
1,1,1,12,32.6,1,1,8,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,0,0,,,,,,,,,,,,,,
1,1,1,2,28,1,1,9,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,32,,,,,,,,,,,,,,
1,1,1,2,28,1,1,10,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,31,,,,,,,,,,,,,,
1,1,1,2,28,1,1,11,23/01/2018,27/01/2018,4,1,30/01/2018,1,1,1,1,48,,,,,,,,,,,,,,
1,1,1,2,28,1,1,12,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,28,,,,,,,,,,,,,,
1,1,1,6,29.9,1,1,13,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,20,,,,,,,,,,,,,,
1,1,1,6,29.9,1,1,14,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,34,,,,,,,,,,,,,,
1,1,1,6,29.9,1,1,15,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,0,0,,,,,,,,,,,,,,
1,1,1,6,29.9,1,1,16,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,17,,,,,,,,,,,,,,
1,1,1,6,29.9,1,1,17,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,10,,,,,,,,,,,,,,
1,1,1,1,28,1,1,18,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,30,,,,,,,,,,,,,,
1,1,1,1,28,1,1,19,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,38,,,,,,,,,,,,,,
1,1,1,1,28,1,1,20,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,25,,,,,,,,,,,,,,
1,1,1,1,28,1,1,21,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,44,,,,,,,,,,,,,,
1,1,1,1,28,1,1,22,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,44,,,,,,,,,,,,,,
1,1,1,11,32.6,1,1,23,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,0,0,,,,,,,,,,,,,,
1,1,1,11,32.6,1,1,24,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,0,0,,,,,,,,,,,,,,
1,1,1,11,32.6,1,1,25,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,0,0,,,,,,,,,,,,,,
1,1,1,11,32.6,1,1,26,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,1,,,,,,,,,,,,,,
1,1,1,6,29.9,1,1,27,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,12,,,,,,,,,,,,,,
1,1,1,6,29.9,1,1,28,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,23,,,,,,,,,,,,,,
1,1,1,6,29.9,1,1,29,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,17,,,,,,,,,,,,,,
1,1,1,6,29.9,1,1,30,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,41,,,,,,,,,,,,,,
1,1,1,6,29.9,1,1,31,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,28,,,,,,,,,,,,,,
1,1,1,1,28,1,1,32,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,32,,,,,,,,,,,,,,
1,1,1,1,28,1,1,33,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,29,,,,,,,,,,,,,,
1,1,1,1,28,1,1,34,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,24,,,,,,,,,,,,,,
1,1,1,1,28,1,1,35,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,1,30,,,,,,,,,,,,,,
1,1,1,12,32.6,1,1,36,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,0,0,,,,,,,,,,,,,,
1,1,1,12,32.6,1,1,37,23/01/2018,27/01/2018,4,1,30/01/2018,1,1,1,0,0,,,,,,,,,,,,,,
1,1,1,12,32.6,1,1,38,23/01/2018,27/01/2018,4,1,30/01/2018,1,2,2,0,0,,,,,,,,,,,,,,
1,1,1,12,32.6,1,1,39,23/01/2018,28/01/2018,5,1,30/01/2018,1,2,2,1,5,,,,,,,,,,,,,,
